   1.4540186e+00   1.1258626e+00   1.1884971e+00  -1.6878365e+00   1.1138108e+00  -1.5605770e+00  -4.2847100e-01  -1.1211646e-01   1.4571194e+00
  -1.0722775e+00  -1.5928395e+00  -7.1390448e-01   1.0347480e+00   4.0997117e-01  -1.0121875e+00   5.6462577e-01   6.5357480e-02  -4.5050671e+00
   1.4550872e+00   2.3647702e-01   9.8293929e-01   5.0978500e-01  -1.0516084e+00  -1.0392284e+00  -9.9886992e-02  -6.7088110e-04   9.7914974e+00
  -1.4938233e+00   9.2076265e-01  -2.2757503e-01   1.6063185e+00   1.0615549e+00  -1.4366184e+00   3.2974317e-01   3.9344657e-01   8.5358941e+00
  -1.7075389e+00   1.7270029e+00   1.1914411e+00  -1.2177435e+00   2.3207187e-01  -1.4262328e+00  -5.0907078e-01   4.7320833e-02   3.0405939e+00
  -8.7577005e-01  -1.3339302e+00   2.9776137e-01   1.8032275e+00   5.2837063e-01  -1.5855259e+00   4.9898098e-01  -4.2666064e-01  -4.9721369e+00
   9.8837514e-01   1.3922696e+00   3.6766881e-02  -3.2446848e-01   1.7196726e+00  -1.3722415e+00   3.3552440e-01   3.5859730e-01   9.1879531e+00
   1.7116008e+00  -1.3168884e+00   2.0473819e-01  -8.9421595e-01   1.5484448e+00   1.0151893e+00  -1.0577069e-01  -4.8801417e-01  -9.8555464e+00
  -1.7004062e-01  -2.8010585e-01   8.7998572e-01   5.5836308e-01   1.0993607e+00   6.2135486e-01   1.4549620e-01  -2.4532278e-01   7.0664199e+00
   1.8875017e-01   1.8288083e+00   6.9506531e-01  -9.9204958e-01   9.3995636e-01  -1.8511757e+00   1.1687059e-01  -1.5598323e-01   8.7452937e+00
   1.2248646e+00  -1.1859712e+00  -1.0968194e+00   6.2141757e-01   1.5111753e+00   4.3196983e-01  -2.3303007e-01   2.6366348e-01  -5.4644896e-01
  -6.5334224e-01   1.0282110e+00  -1.3085344e-01  -1.3954883e+00  -1.3542008e+00  -1.0992520e+00   3.8415099e-01   4.2566386e-01   7.9535043e+00
  -8.4063433e-01   1.0859487e+00   1.3994864e+00   6.9249742e-01   1.0883878e+00   9.2408117e-01  -3.1891865e-01   3.3422283e-01   8.8330345e+00
   2.6092885e-01   1.0244999e+00   1.5846059e+00   1.8194534e+00   1.8037371e+00   1.5540627e+00   3.7764243e-01   2.3628471e-01   3.6676021e+00
   1.3731832e+00  -3.0586128e-01   1.5482795e+00  -1.7632404e+00   4.8965907e-01  -1.6075872e-02   3.9674667e-01  -2.7873630e-01   9.2570300e+00
   2.4808327e-01   1.3745493e-02   1.0559209e+00  -1.8790057e+00   9.7749966e-02  -7.9760309e-01   1.5567152e-01   3.7131409e-01   9.4279132e+00
  -1.6463370e+00   1.1616611e+00  -3.3241196e-01   1.6064054e-01   6.2917873e-01   6.0244649e-03  -1.7011136e-01   5.3841920e-01   9.4885552e+00
   3.5849340e-02  -6.6593616e-01   4.7719415e-01   1.6009729e+00   1.6955242e+00  -8.3232799e-02  -8.1678160e-02   3.5167361e-02  -4.8330934e+00
  -1.7032391e+00  -1.4041077e+00   8.0520755e-01  -8.5782822e-01  -1.3785265e+00   9.7916039e-01   3.4580925e-01   4.1610892e-01  -5.2768395e+00
  -1.8030073e-01   6.9416238e-01  -1.0879200e+00  -6.0204714e-01  -1.6462464e-01   2.6856240e-01   3.6430671e-01   5.0290927e-01  -2.6236657e+00
  -1.2688828e+00   2.7466111e-01   1.8580585e+00  -1.5555871e+00  -4.1829703e-01   5.6611287e-01  -1.8999668e-01  -7.4132794e-02   7.5164431e+00
  -1.0991200e+00  -3.4513667e-01   1.1812269e+00   5.2889918e-01  -2.4212713e-01  -1.6964749e+00  -2.5962564e-01  -3.2808732e-01   9.0196638e+00
  -5.1415343e-01  -7.4020696e-01   4.8604283e-02  -1.1785399e+00  -6.0590722e-01  -9.5255198e-01   4.0478109e-01   3.5578284e-01  -3.2707486e+00
   1.3255503e-01  -1.6511503e-01  -4.3369892e-01   1.8304680e+00  -1.5699926e+00  -1.2577712e+00  -4.6725659e-01  -3.8150048e-01  -5.5475475e+00
  -8.7493071e-01   1.4631611e+00   2.1785735e-01   9.4464232e-01   1.5075122e+00  -8.1526243e-01   4.8113263e-01  -4.0392174e-01   6.9284552e+00
  -9.8218082e-01   9.2802393e-01   1.1756575e+00   1.1714003e+00   1.2492989e+00  -1.4391627e+00  -8.2006599e-02   5.1508825e-01   8.7239966e+00
   9.0535859e-01   1.0003417e+00  -1.0601068e+00  -6.1390578e-01   3.3243966e-01   3.0491439e-01   4.4143712e-01  -3.6626295e-01  -1.7370754e+00
   6.8684421e-01   3.2254027e-01  -1.9795148e-01   1.8609952e+00  -1.2071716e+00   7.2878582e-01   8.3343942e-02   3.6163068e-01  -4.4141222e+00
  -2.2996461e-01  -8.5618388e-01  -1.3145598e-01  -2.1265875e-01  -2.7986803e-01   1.1071376e+00  -1.9758511e-01  -4.1301252e-01   9.2994677e-01
   1.5663658e+00   6.1989983e-01  -1.3780737e+00   1.0492241e+00  -1.3344353e+00  -6.5195601e-01   5.4341949e-01   5.1327451e-02  -1.1226029e+00
  -4.3837588e-01  -1.3769197e+00   1.5945644e+00  -4.5416809e-01   8.6709043e-01  -1.2877288e+00   6.4222233e-02   5.8306892e-01  -6.3502671e-01
   1.3804837e+00   1.7557985e+00  -1.1588388e+00  -1.2423490e+00   1.3781106e+00  -4.2871043e-01  -3.2976913e-01   3.7016134e-01   1.0255459e+00
   1.5761053e+00  -1.5645239e+00   1.7692374e-01  -9.0265655e-01  -8.2602861e-01   1.5199640e+00   3.5554998e-01  -2.7147316e-01  -8.4038907e+00
  -7.8337837e-01  -1.7103962e+00  -1.0560583e+00  -4.3012200e-01   1.6291956e+00   1.0263200e+00  -5.5800119e-01  -3.2607600e-01  -8.4997040e+00
   1.2781833e-01  -6.0672560e-01   3.7261329e-01   6.8905977e-01  -1.3952388e-01  -9.3073934e-02   6.9878772e-02  -3.4747855e-01   3.8184003e-01
   1.0307105e+00   4.0979524e-01  -1.9909153e-01   1.5497453e+00   2.5296402e-01  -8.9345706e-01  -2.4716374e-01   3.1904985e-01   2.9482720e+00
  -1.6624904e+00   1.1062851e+00   1.3204182e-01  -1.2508787e+00   1.2770396e+00   1.1009056e+00   6.2495073e-02   3.5469281e-01   8.4359839e+00
  -8.7336312e-01   1.4201674e+00   1.4453833e+00  -7.5000564e-01   1.2381585e+00  -1.8009504e-01   1.2140575e-01   4.6640443e-01   9.2152505e-01
   1.4428189e+00   1.3882314e+00   2.5438170e-02   1.5393624e+00  -8.3727180e-01   1.0513830e+00   3.2474066e-01   3.1627367e-01   8.2044723e+00
  -1.2203450e+00   1.7477594e+00  -5.5543562e-01  -9.0637611e-01   7.4789664e-01   1.0148715e+00   5.9427616e-01   3.9948372e-01   4.1219858e+00
   3.8581560e-01   1.5558630e-01  -1.3794814e+00   1.0068372e-02  -4.2687700e-01  -3.8071085e-01  -3.3994132e-01  -1.9374145e-01  -1.0728922e+00
   1.8454746e+00   1.8316022e+00  -1.3572885e+00  -2.1548649e-01   1.2031923e+00   2.4906061e-01   4.3299419e-01   5.3330695e-01   1.3768516e+00
   1.5389125e+00  -8.5756108e-01  -6.5867540e-01   1.8717228e+00  -1.8636250e+00  -1.5231106e+00  -3.8945041e-01   5.0697003e-01  -9.3529243e+00
  -1.7427763e+00   1.3689777e+00   6.3977098e-01   8.4410799e-01   7.4728173e-01  -1.7799824e+00   5.8932198e-01  -6.5415363e-02   1.0460015e+01
  -7.4142211e-01  -1.5249754e+00   1.3645860e+00  -1.5424213e+00  -1.5657932e+00   1.4640379e+00  -3.9997701e-02  -2.4136528e-01  -2.9248059e-01
   1.8022073e+00  -1.5376183e+00  -8.7862886e-03  -6.4461667e-01   6.5233326e-01   8.6333181e-01  -1.1790247e-01  -3.8687852e-01  -8.9473183e+00
   1.6737996e+00   4.7229286e-01  -1.6068229e+00   1.7712669e+00  -1.3052307e+00   1.0144883e-01   3.3441040e-01  -3.6448849e-01  -4.5491506e-01
   1.3176552e-01   1.6452258e+00  -9.8844349e-01   1.2288754e+00  -1.6343849e+00  -1.5349258e+00   1.1474940e-03   8.5931658e-02   2.4558675e+00
  -1.7172826e+00   7.1766313e-02  -1.9515885e-01  -2.1204146e-01  -1.2147104e+00  -1.5689953e+00   1.3537895e-01   1.1395416e-01   6.1345070e+00
   8.6779044e-02  -4.6023824e-01   6.3363601e-01  -4.7866058e-01   1.4211211e-01  -1.6454627e+00   2.4704126e-01   2.2517989e-02   4.7007461e+00
   1.4446202e+00   1.5036141e+00   1.5268526e+00   2.6433045e-02  -5.8933935e-01  -1.4697840e+00   4.9904607e-01  -5.3270327e-01   5.3736019e+00
   1.7648138e-01  -7.9752129e-01   1.8639173e+00  -1.1035272e+00   9.8055082e-01   1.8358998e+00  -2.4053529e-01   1.2333089e-01   5.3863938e+00
   1.3267117e+00  -9.8140338e-01  -1.0851323e+00   1.0112701e+00   1.6561831e+00  -1.5552370e+00   5.3973339e-01   4.9905313e-01  -5.2227856e+00
  -1.3005380e+00  -1.9780405e-01   5.6900814e-01  -9.4478799e-01  -1.8587294e-01   1.2898101e+00   2.7003087e-01   8.7654862e-03   8.8645999e+00
  -8.7485189e-01  -9.8201780e-01  -1.0202022e-01   6.5572098e-01   1.2521883e+00   1.8847199e+00   5.3934096e-01  -9.6453640e-02  -6.9321409e+00
   3.2568684e-01  -9.2394297e-02   3.3245976e-01   6.4277290e-01  -1.4812875e+00   4.9508484e-01   2.2182209e-01  -2.3616952e-01   1.1835061e+00
   9.3921449e-01   7.5980514e-01   1.3558887e+00  -6.9193071e-01   8.9650261e-01  -8.1562694e-01  -2.6894815e-01   1.8848221e-01   3.3919649e+00
  -5.6409984e-01   5.0054396e-01  -1.7994669e+00  -1.4126821e+00  -4.7968191e-02   5.5960447e-01  -2.0885610e-01  -2.4440754e-01  -2.5408778e+00
  -4.9467330e-01  -1.3200242e+00   2.8022194e-01   1.0711317e+00   1.1848141e+00   5.0040648e-01  -1.0829463e-01   2.9207519e-01  -4.3540998e+00
  -9.1809274e-01  -1.3813667e-01   6.0226336e-01   2.8838949e-02  -1.6223248e+00   1.3554759e+00  -2.8430298e-02  -2.2802291e-01   2.0129533e+00
   1.3160123e+00   1.4913180e-01  -5.3278767e-01  -1.0233046e+00  -3.4487213e-01   1.8574996e+00   1.1488957e-01   1.4903597e-01   1.1835291e+00
   1.4060869e+00  -1.4713213e+00  -1.6503977e+00   7.7287852e-01  -1.3447358e+00  -3.5635527e-01   3.5837220e-01   3.6161205e-01   7.3415752e+00
  -1.2135339e+00  -6.4395877e-01   4.0002349e-01   1.4430945e+00  -1.5187603e+00   2.6480582e-01  -5.3277647e-01   2.5945654e-02  -1.7929317e+00
   1.4721747e+00   9.1252379e-01   7.8866312e-01   5.3291801e-02  -1.5635629e+00   1.2485447e+00   3.0694047e-01  -5.1446575e-02   9.5618477e+00
   1.6883532e+00   3.0254135e-02  -4.5677078e-01  -1.4073144e+00  -3.1079768e-01   1.5203300e+00  -8.6217297e-02   5.4588303e-01  -1.4171691e+00
  -1.7088153e+00  -8.7458014e-01  -1.8468731e-01  -1.4026728e+00  -1.4665135e+00  -1.2724883e-02   3.2398462e-01  -3.9045980e-01  -8.8330929e+00
   1.0747192e+00   1.1610127e+00   8.0019915e-02  -9.6358688e-01   5.3378175e-01  -1.1188218e+00   8.8808985e-02  -1.8738593e-01   9.1298829e+00
  -1.8702075e+00   9.4233486e-01   4.2506344e-01   5.9532824e-02   1.5417036e+00   8.1296575e-01   4.3204366e-01   1.5771817e-01   6.4888065e+00
  -9.6310623e-02  -1.4007397e+00   8.6302113e-01  -1.8221467e+00  -1.8304087e+00  -1.2030427e+00  -4.7894141e-01   3.1681794e-02  -4.0210470e+00
  -1.0181612e+00  -6.0796218e-01  -1.5610715e+00   1.6537077e+00  -1.6903729e+00  -4.6053360e-02  -3.7784373e-01  -1.9502048e-02  -4.7134186e+00
  -5.3696916e-01   3.2677836e-01  -5.9665480e-01  -1.3532447e-02  -1.2451692e+00  -7.8092579e-01   5.7644074e-01  -5.6048293e-01   7.3435571e-01
  -1.1521289e-01   1.3513819e+00  -1.0394262e+00   1.3207602e-01  -6.7597925e-01   1.3290718e+00   3.1407270e-01  -1.8012029e-01   1.7824436e+00
   9.9977409e-01   7.0904052e-01   1.5478515e-01   2.3527268e-01  -4.0895035e-01  -6.8043449e-01   5.8824984e-01  -8.4982559e-02   6.7030997e+00
  -9.4836128e-01   7.6503648e-02   2.5710292e-01   8.1058677e-01  -9.2710676e-01  -8.4044484e-01   1.5941155e-01  -3.7006168e-01   6.2381386e+00
  -8.3791173e-02   1.6685392e+00  -1.2308999e+00   1.5372412e+00   1.2117921e+00   1.5291401e+00   2.4611932e-01   1.2745264e-01   4.0454698e-01
   3.0299281e-01  -7.4993516e-01  -1.3471678e+00   2.3706886e-01  -3.7981001e-01  -1.0072564e+00   5.4544135e-01   4.3273405e-01   3.7629786e+00
  -7.5004615e-01   5.5736664e-01  -5.6810793e-01   9.9513263e-01   1.8680904e+00   1.1742653e+00   1.2476939e-01   5.9912778e-01   2.2741088e+00
   1.0700951e+00  -1.1587256e+00   6.5976108e-01   1.2956477e+00   9.4320273e-01  -6.8245839e-02  -3.0392487e-01   3.3467893e-01  -5.7982978e-01
   1.7240379e+00   3.6755709e-01  -1.3524391e+00  -1.6493187e+00   5.6980674e-02   1.1673955e-01   5.3724665e-01  -4.9557130e-01  -2.5837297e+00
   4.1842760e-01   1.6283595e+00  -1.7175742e+00  -1.0600001e+00   1.1777682e+00  -1.0541903e+00   2.5688562e-01  -1.2344961e-01  -1.0162765e+00
  -5.5520498e-02   1.8049613e+00  -4.9055559e-01   2.7986188e-02  -8.7503887e-01  -3.5477204e-01   4.2836642e-01  -4.4562347e-01   6.4508622e+00
  -1.2365249e+00   1.2456230e+00   8.6963652e-01   3.5325940e-02   1.8470250e+00   1.5008784e+00   2.5088334e-01  -2.0373714e-01   5.7594022e+00
   1.8533707e+00  -1.1745176e+00  -8.6304193e-01   1.4725158e+00  -8.9444355e-01   1.4930694e+00   4.7406546e-01  -3.8179779e-01  -8.5358670e+00
  -1.4939493e+00  -1.1967024e+00  -5.0067369e-01  -3.8102020e-01   1.2726030e+00  -1.8374631e+00   2.7703292e-01   9.2280330e-02  -7.9340219e+00
   1.7451889e+00   1.4813642e+00   7.9536297e-01  -4.3961584e-01   4.0256911e-01  -1.0115216e+00   5.2694175e-01   3.0992614e-01   8.3326617e+00
  -8.5230267e-01   1.0115311e+00  -1.4956978e+00  -4.2481915e-01   2.7631439e-01  -5.1460318e-01  -2.4171659e-01  -5.3073413e-01  -3.1419775e+00
  -1.4089760e+00  -1.8469554e+00  -3.3110492e-01  -4.9153209e-01  -1.3044269e+00  -1.4696678e+00  -7.8945407e-02   3.6454720e-01  -8.3145831e+00
  -8.0185213e-01   7.0379793e-01  -1.2495249e+00   1.4106661e+00   9.4364909e-02  -1.1415829e+00  -4.7938502e-01  -2.2407131e-01   1.0959166e+00
  -1.1516575e+00  -1.1837644e+00  -1.7076464e+00  -7.8685786e-02   7.6681955e-01  -1.3900976e+00  -3.9181769e-01   3.2010045e-01  -3.8284580e+00
   1.0313386e+00  -3.4335710e-01   9.3125265e-01  -1.1078757e+00  -4.7594345e-01   5.6992977e-01  -1.7017907e-01  -5.9970708e-01   9.0057990e+00
  -1.4979621e+00  -7.8269109e-01  -1.4689740e+00   1.0180818e-01  -4.4953704e-01  -4.6706990e-01  -3.4653458e-01   5.9323779e-01  -2.8311918e+00
  -7.9316215e-01  -2.7034695e-01  -9.7814537e-01   8.9341380e-01   4.9462053e-02  -1.8416488e+00  -5.1570593e-01   1.3037764e-01  -8.0326070e-01
   1.7898689e-01  -1.5646805e-01   1.6394084e+00  -7.4460508e-01   1.5275098e+00  -2.3835722e-01   4.2837040e-01  -3.7864227e-01   8.7169959e+00
  -7.5584228e-01   1.1595103e+00   1.2192614e+00  -1.1109637e+00   4.0283573e-01  -3.0037441e-01  -1.5332382e-01  -5.1337742e-01   9.2147178e-01
  -1.0504643e+00  -6.5873099e-01   9.3733792e-01  -6.2035618e-01   1.2479679e+00  -1.1896705e+00   2.6020010e-01   3.8309089e-01   4.1365520e+00
  -1.8578812e+00   7.6523927e-01  -1.5606295e+00   1.5415208e+00   1.5100492e+00   3.5442682e-01   1.2472940e-01  -7.3003941e-02  -2.0861709e+00
  -1.8134499e+00   1.0802490e+00  -1.4696736e-01  -7.8866037e-01  -7.1464236e-03   5.2721683e-01   5.2264459e-01   8.7627120e-02   6.8463370e+00
   1.0964088e+00   1.6277832e-02  -1.6219869e+00  -5.0675374e-01  -7.8082222e-01  -2.1816138e-01   4.7276295e-01   5.2686439e-01  -4.6406789e+00
   6.5935293e-01  -1.7942584e+00  -5.8061610e-01  -1.8846080e+00   1.8739174e-01   1.6171713e+00  -4.0145621e-01   3.2552675e-01  -5.1814914e+00
   1.0308717e+00  -6.5052075e-01  -5.5982711e-01   6.8405722e-01  -1.2794471e+00  -9.4179396e-02   1.5583901e-01  -4.1370054e-01  -2.9858285e+00
  -8.3258845e-01   5.9631570e-01   1.8541057e+00  -1.3201291e-01   1.7367623e+00  -6.5766155e-01   1.9705953e-02  -2.0480546e-03   8.7120853e+00
   1.1886091e+00   1.9432842e-01   1.3346568e+00   6.0604169e-01  -5.5735689e-01   7.3203613e-01  -5.2801945e-01  -4.2282749e-01   8.5005160e+00
  -1.9358713e-01  -1.8549256e-01   1.4312878e-01   3.6204779e-01   3.0056912e-01  -1.5744028e-02  -2.2794164e-01   5.8482029e-01  -2.2727478e-01
  -3.9408397e-01   3.6467756e-01  -7.3985645e-01  -1.6002178e+00  -3.1374474e-01   9.9798425e-01   2.5034157e-01   2.9068920e-01   2.8164405e+00
   1.2987552e+00   3.9346015e-01   4.6055481e-01   9.1697941e-01   2.7606661e-01  -9.0913528e-01  -1.2304555e-01  -4.2657559e-01   6.5377048e+00
   1.7092294e+00   2.9539259e-01  -3.0982105e-01  -9.1510270e-01   1.1065731e+00   1.2024385e+00  -3.5350249e-01  -1.1632557e-01   1.4594631e+00
  -8.9170996e-01  -1.5723878e+00  -4.5190549e-02  -1.7654025e+00   1.8519416e+00   1.1964573e+00   4.8023651e-02  -4.6650227e-01  -8.8946717e+00
   9.3078655e-01  -1.4019098e+00   4.7299605e-02  -4.8680139e-01  -9.6375199e-01   1.5287153e+00   3.7340743e-01  -1.4130672e-01  -3.9719111e+00
  -4.4621651e-01  -1.2075064e+00  -1.1288262e+00   1.7813108e+00   1.6264930e+00   8.4215231e-01   5.7527620e-01   2.6717316e-01   6.1853406e-01
  -6.4819566e-02   8.1883427e-02   1.9717737e-01   2.0819054e-01   5.8085671e-01  -1.6112684e+00  -4.1871182e-01  -4.8948317e-01   4.3027679e+00
   1.4336158e+00   1.2782059e+00   1.8532510e+00   5.8320135e-01   9.5972296e-02  -5.1561618e-01   3.3887332e-01   2.4386964e-01  -1.5113994e+00
  -1.5173660e+00   1.0783980e+00  -1.0974515e+00   1.3080958e+00  -9.5611768e-01   1.6615828e+00  -4.0750828e-01  -5.9165009e-01  -2.1705226e+00
   1.6870160e+00   1.7662740e-01   1.6566516e+00  -1.2210765e+00   7.6293640e-01   1.2041942e+00  -5.6036611e-01  -4.7314379e-01   9.1988727e+00
   8.5542243e-01  -1.3563930e+00  -2.4347688e-01  -1.7622406e+00  -1.5548952e+00  -9.9041427e-02   5.4478182e-01   1.4803126e-01  -7.7792772e+00
   1.1355688e+00  -1.5554541e+00   1.8176589e+00   1.8033934e+00  -4.5313826e-01  -6.7417236e-01   4.8960260e-01   3.5096059e-01  -1.7425860e+00
   1.8679185e+00  -1.7148071e+00   2.0846591e-01   1.4390849e+00  -1.0496047e+00  -1.2911255e+00  -1.0747080e-01  -2.6171267e-01  -8.7109075e+00
   1.8698053e+00  -1.6160058e-01  -1.6849556e+00   5.2391730e-01  -1.0345438e+00  -7.4730358e-01   4.4971638e-01  -4.1680477e-01   1.7667290e+00
   1.1380736e+00  -9.2578965e-01  -1.3232014e+00  -3.3960246e-01  -5.3020827e-02  -1.4219998e+00   5.3661319e-01  -3.4207880e-01  -3.7482371e+00
  -3.7214507e-01  -3.5959056e-01  -4.7086610e-01  -8.0303922e-01  -3.9808985e-01   8.9632416e-01  -1.4329599e-02   3.6242742e-01  -3.2497418e+00
   3.6960499e-01  -8.6252857e-01  -1.2091829e+00   8.5422567e-01   1.1491185e+00  -2.0799380e-02   3.2676525e-01  -4.5646033e-01  -2.8408099e+00
  -4.0473834e-01  -1.5174599e+00  -4.9916019e-01  -1.3329067e+00  -1.3510756e+00  -1.3529147e+00   5.3051828e-01   4.2076221e-01  -1.1029023e+01
   4.7281662e-01  -3.4376543e-01   1.6083369e+00   1.0543699e+00  -1.5568973e+00   1.8017701e-01   3.1715581e-01   3.7707075e-02   9.1641437e+00
   4.4866070e-01   8.1795991e-01  -1.4139514e+00   1.2395295e+00   2.4329729e-01  -1.2561510e+00  -1.9962464e-01   1.0872043e-01  -2.1283071e+00
  -1.0547491e+00  -1.0453252e+00  -9.9487472e-01  -1.3033751e+00   1.1294123e+00   5.3052131e-01   2.0106974e-01   1.7915809e-01  -8.2656262e+00
   9.7377761e-01   1.0958938e+00  -1.0990495e+00   8.3947771e-01  -1.6756346e+00  -1.1536645e+00  -3.1371539e-01   1.8549378e-01   2.2447731e+00
  -1.8938620e-02  -1.6288470e+00   1.0631105e+00  -1.6800672e+00  -2.5384806e-01   1.1151164e+00   4.8793998e-01   7.1689812e-03  -7.8966712e+00
   1.5364471e+00  -8.2511014e-01   1.8771282e+00  -1.4929882e+00  -1.2390128e-01  -1.4177712e+00   3.5925947e-01  -3.2611162e-01   1.0185684e+01
  -1.7529304e+00   3.5547864e-01  -7.7969023e-01  -4.2338162e-02   9.3572415e-01  -1.3536316e+00   2.9545960e-01   1.8950699e-01   2.6563760e-01
   7.6646369e-01   1.6867605e-01  -3.4827129e-02  -1.0033181e+00   4.5533760e-02  -6.0707153e-03  -7.7320872e-02   6.8101101e-02   6.5908253e+00
  -7.0620948e-01  -1.5823471e+00  -1.5540197e+00  -4.6518537e-01   4.2520620e-01  -1.3109958e+00   3.8994835e-01  -5.3801111e-01  -1.3860251e+00
  -1.1081101e+00  -6.4573812e-01   6.5371537e-01   1.4729874e+00  -5.0732211e-01   9.7631664e-01  -4.6781673e-01  -1.9580562e-01  -1.4536548e+00
  -1.5867878e+00  -7.9063315e-01   7.6565643e-01   1.6806947e+00  -5.0880480e-01  -1.3237232e+00  -4.9978352e-01   1.3840159e-01  -4.2829846e+00
   1.6194397e+00  -8.3630522e-01  -1.5529053e+00  -5.8346517e-01  -7.6017751e-01  -7.4341348e-02  -5.1388862e-01  -5.2596098e-01  -1.1329119e+00
   1.8028445e+00   1.6309719e+00   7.1990321e-01   1.7682477e+00   7.2859918e-01   8.9492041e-01  -3.2415040e-01   4.2786076e-03   6.4019930e+00
  -2.8099184e-01   1.0688358e+00   2.9683096e-01   1.2453722e+00   4.2388423e-01  -9.0981976e-01  -1.8492233e-01   1.0345220e-02   1.0465454e+01
  -4.0179427e-01  -1.0453311e+00  -1.0939811e+00  -6.8296217e-01   8.3431406e-01  -1.7532650e+00  -4.7711082e-01  -4.0153016e-01  -3.6395588e+00
   8.8757534e-01  -5.9900508e-02  -1.8155570e-01  -1.5485253e+00   1.4025798e+00  -9.6557913e-02  -5.6883250e-01   3.2230667e-02   2.5066625e-01
   1.5733508e+00   1.1497682e+00  -4.1009955e-01  -1.1455220e+00   1.4888821e-01  -8.5683300e-01   8.5474131e-02   1.6372000e-01   8.8850976e+00
   1.3199174e-01   1.6774105e+00   8.4196632e-01  -1.3186823e+00   2.1513417e-01   4.1518091e-01  -5.0948126e-02   5.1484029e-01   2.7168688e+00
  -8.7706543e-01  -4.8602323e-01   8.0515888e-01  -1.6758465e+00  -9.4565124e-01   3.8518126e-01   2.5592016e-01   4.5012022e-01  -5.4258328e+00
   1.1638952e+00  -4.8199165e-01   7.0552035e-01   1.3098565e+00  -1.5238283e+00   1.7950054e+00   5.8160801e-01  -1.1415589e-01   3.0027233e+00
   5.7172217e-01  -5.6916417e-01  -1.6775913e+00  -1.1048040e-01   1.7222106e+00  -1.8378723e-01  -4.3123892e-01   1.6749700e-01  -2.9212459e+00
  -2.4504736e-01  -1.7679886e+00  -1.4508937e-01   6.1545879e-01  -6.2047005e-01  -6.6576707e-01  -1.4350132e-01   1.7331024e-01  -9.5741204e+00
   1.3360022e+00   5.9801604e-01   2.7234746e-01   6.7154655e-01  -4.3114373e-01  -4.6340649e-01   5.2077743e-02   4.7062922e-01   8.4328744e+00
  -1.6797280e+00   1.6764341e+00  -4.8891254e-01   1.2532822e+00   1.4207334e+00  -3.5152788e-01  -2.1588650e-01   3.9551747e-01   4.5729794e+00
  -1.6896264e+00   1.1896188e+00  -1.6864747e+00   1.3825984e+00  -4.0089854e-01  -1.0705481e+00   3.4531092e-01   4.4066977e-01   1.3016965e+00
  -1.9859502e-01  -1.4151691e+00  -3.7804171e-01  -1.4465919e+00  -7.1310838e-01  -6.6489110e-01  -2.5718411e-01  -9.3293778e-02  -6.9936328e+00
