  0.049901   0.558476   0.086423   0.870886   0.095464   0.854171   0.441767   0.440661   0.587851   0.061190  12.824071
  0.382532   0.396924   0.281216   0.009613   0.809288   0.017296   0.972569   0.170758   0.820164   0.291500   8.909231
  0.451368   0.536636   0.513128   0.186012   0.966199   0.918044   0.348125   0.540322   0.809484   0.984145  13.952027
  0.538092   0.054839   0.947513   0.612867   0.701953   0.952467   0.356411   0.480388   0.568533   0.151651  17.005996
  0.022102   0.642611   0.568623   0.335764   0.666591   0.730846   0.423480   0.095235   0.434776   0.729086   8.092446
  0.002472   0.395574   0.084098   0.689383   0.247949   0.911950   0.049464   0.477358   0.435714   0.815880  11.838961
  0.869990   0.265403   0.486922   0.127939   0.414653   0.236485   0.369505   0.214620   0.549259   0.181075   6.836764
  0.889265   0.504078   0.682954   0.596719   0.285120   0.173834   0.264799   0.644308   0.499978   0.347280  17.672990
  0.898051   0.068971   0.215482   0.850708   0.731832   0.659092   0.689306   0.620072   0.251460   0.121797  16.183099
  0.556330   0.829452   0.302566   0.667780   0.528895   0.434194   0.545177   0.488452   0.322631   0.754633  21.958453
  0.287777   0.627378   0.824972   0.014432   0.305216   0.010600   0.789583   0.404021   0.734364   0.106110   9.967598
  0.366901   0.818981   0.723427   0.965055   0.294583   0.406813   0.976518   0.875274   0.654127   0.857234  20.216726
  0.091457   0.060537   0.379189   0.661616   0.105661   0.668624   0.103065   0.153226   0.382277   0.121441   6.370633
  0.826387   0.413031   0.841490   0.236575   0.357271   0.012427   0.148430   0.424067   0.054604   0.966173  16.379867
  0.956421   0.621797   0.343434   0.362021   0.534273   0.922699   0.758278   0.715935   0.522208   0.648276  17.161041
  0.592891   0.887711   0.013158   0.683301   0.173443   0.036484   0.063180   0.494469   0.121197   0.551605  23.148846
  0.758988   0.970882   0.372397   0.643769   0.952660   0.434743   0.039546   0.415808   0.130037   0.303495  19.865815
  0.848720   0.861322   0.437488   0.203322   0.255766   0.479136   0.269699   0.989414   0.409995   0.675881  10.311247
  0.399558   0.991632   0.550035   0.338810   0.754184   0.451261   0.564674   0.633801   0.171615   0.155487  17.607818
  0.728163   0.453447   0.502075   0.427653   0.778675   0.509681   0.043130   0.989977   0.754745   0.426522  19.355441
  0.202673   0.483743   0.854098   0.142376   0.153889   0.340130   0.761098   0.391205   0.357572   0.051002   9.496941
  0.923583   0.602143   0.328688   0.105576   0.497222   0.969861   0.443153   0.121384   0.517449   0.880859  12.572728
  0.276982   0.871187   0.786943   0.601154   0.114076   0.603896   0.843354   0.872603   0.907991   0.888386  14.944516
  0.237368   0.405057   0.033013   0.234399   0.785328   0.746440   0.565756   0.526971   0.357714   0.275781  14.035844
  0.819960   0.227191   0.751941   0.753616   0.280500   0.944415   0.085532   0.727014   0.459254   0.710344  14.011950
  0.711545   0.054374   0.459962   0.759165   0.041939   0.053180   0.253298   0.398191   0.378270   0.041361   7.071806
  0.700831   0.416660   0.861238   0.748558   0.480911   0.220198   0.741966   0.478588   0.500216   0.771601  19.978515
  0.049870   0.483365   0.371805   0.692249   0.874714   0.725824   0.946691   0.173797   0.993287   0.186260  11.966545
  0.722549   0.001640   0.435831   0.964136   0.233173   0.248245   0.497698   0.465164   0.698540   0.362794  12.044751
  0.348974   0.233913   0.250960   0.120964   0.350781   0.040930   0.251192   0.780122   0.574157   0.195627   7.154739
  0.749828   0.743897   0.502849   0.439762   0.824452   0.356201   0.827384   0.403661   0.170364   0.141659  18.864425
  0.675624   0.289721   0.032598   0.783180   0.202697   0.320348   0.143750   0.636899   0.854156   0.118849  19.457815
  0.395068   0.070908   0.107652   0.816978   0.855987   0.388552   0.107058   0.955687   0.157641   0.036081  19.266261
  0.766464   0.699042   0.204291   0.696666   0.195163   0.677890   0.575066   0.599386   0.218903   0.884832  19.017540
  0.177683   0.747558   0.239776   0.463003   0.699683   0.512157   0.757797   0.534905   0.707348   0.440744  14.773649
  0.084549   0.733594   0.800739   0.727238   0.894155   0.703211   0.513440   0.547564   0.373801   0.086604  14.819875
  0.014713   0.215535   0.621961   0.021903   0.083307   0.651774   0.103623   0.059622   0.795408   0.430163   1.840549
  0.643801   0.096932   0.881204   0.973989   0.835020   0.660122   0.240194   0.966998   0.462646   0.524881  20.542494
  0.561728   0.625907   0.530463   0.303395   0.010308   0.715355   0.998063   0.409725   0.905562   0.055547  11.433033
  0.407980   0.305918   0.105578   0.436779   0.559729   0.902572   0.937902   0.593456   0.513356   0.691852  13.531817
  0.302919   0.497600   0.202493   0.178079   0.428286   0.941703   0.614579   0.996504   0.359518   0.481452   8.351521
  0.685049   0.823000   0.022097   0.611819   0.185852   0.681226   0.312854   0.014703   0.107261   0.111754  21.309844
  0.387905   0.185447   0.243150   0.000419   0.486908   0.719706   0.105699   0.097059   0.699647   0.750413   6.628596
  0.770799   0.814895   0.645527   0.435622   0.080943   0.327071   0.162111   0.037906   0.407678   0.033965  15.330734
  0.030173   0.936235   0.769323   0.027110   0.871571   0.088725   0.113952   0.441918   0.149075   0.339688   8.314799
  0.147372   0.554842   0.839214   0.365730   0.845940   0.955690   0.433236   0.639877   0.141489   0.397133  12.757961
  0.818180   0.249624   0.822057   0.338475   0.563350   0.833793   0.364812   0.975135   0.616442   0.394009  12.635077
  0.812832   0.470978   0.917724   0.348560   0.159777   0.336824   0.431191   0.419928   0.804191   0.249514  17.844748
  0.545061   0.543067   0.841530   0.904356   0.458819   0.637134   0.787660   0.730576   0.873699   0.581696  21.866703
  0.807162   0.672451   0.758857   0.980367   0.104816   0.418580   0.402122   0.671396   0.254410   0.921015  22.635469
  0.136490   0.745811   0.730239   0.663473   0.585044   0.139139   0.795351   0.386243   0.415235   0.928716  11.923046
  0.708116   0.457765   0.554639   0.316730   0.378821   0.184104   0.767678   0.477928   0.978121   0.196531  13.743316
  0.948637   0.416804   0.230208   0.806538   0.165596   0.997256   0.506291   0.270406   0.105209   0.736239  19.580210
  0.797081   0.826454   0.140478   0.529157   0.304101   0.050774   0.796199   0.624428   0.635825   0.538053  16.130170
  0.119307   0.294799   0.008953   0.868436   0.532648   0.110371   0.814999   0.398996   0.037403   0.781996  16.471741
  0.740617   0.375502   0.619974   0.944281   0.768058   0.897939   0.478587   0.590073   0.057691   0.044588  22.764571
  0.785205   0.846179   0.986653   0.743578   0.838277   0.099103   0.307951   0.523092   0.067988   0.444184  25.647476
  0.997613   0.166073   0.749966   0.931815   0.171778   0.028969   0.826832   0.462127   0.622174   0.324309  17.301983
  0.826924   0.377001   0.043395   0.341071   0.694800   0.899035   0.081063   0.158531   0.236527   0.168918  19.343361
  0.745001   0.193928   0.266188   0.631832   0.124413   0.936830   0.732119   0.274298   0.942896   0.782428  10.778112
  0.370627   0.620479   0.320600   0.292643   0.269519   0.934266   0.543524   0.156562   0.764128   0.828199  11.572620
  0.916705   0.988530   0.014507   0.630107   0.001023   0.649670   0.907165   0.032186   0.996558   0.001178  14.209685
  0.561539   0.399608   0.874630   0.916284   0.973485   0.792754   0.289695   0.555141   0.510087   0.985081  22.269634
  0.971054   0.601180   0.406014   0.402167   0.580130   0.683818   0.293843   0.540903   0.251430   0.904844  17.968876
  0.129220   0.996867   0.453318   0.522379   0.716914   0.622778   0.086696   0.224876   0.679447   0.896213  13.255858
  0.241104   0.821630   0.336329   0.652359   0.794664   0.226388   0.642361   0.096231   0.001471   0.263169  16.407265
  0.988256   0.238889   0.647575   0.126616   0.755625   0.611467   0.959795   0.191789   0.203825   0.239156  12.656224
  0.180338   0.885472   0.300278   0.573663   0.166089   0.108113   0.762223   0.140732   0.975370   0.790547  11.836115
  0.560366   0.023734   0.620437   0.705283   0.423413   0.891653   0.261079   0.480988   0.566466   0.052835   8.523186
  0.492985   0.201213   0.992696   0.547154   0.746375   0.409263   0.207858   0.120014   0.372837   0.646275  18.255215
  0.665068   0.081884   0.034872   0.293550   0.534483   0.052456   0.478946   0.880987   0.909865   0.224245  11.859167
  0.033676   0.736266   0.214400   0.886888   0.366148   0.167515   0.893304   0.001877   0.782207   0.532725  12.475480
  0.705912   0.169272   0.689330   0.486192   0.948115   0.101827   0.386776   0.177852   0.050453   0.042967  14.652563
  0.475447   0.655229   0.399488   0.916712   0.679689   0.626321   0.330457   0.242382   0.953935   0.823659  20.400358
  0.477946   0.641679   0.726498   0.252672   0.714479   0.245880   0.938702   0.151491   0.529695   0.877306  16.360307
  0.078070   0.601658   0.545890   0.939861   0.908612   0.775826   0.854420   0.397896   0.143823   0.234022  16.195511
  0.239450   0.454515   0.105904   0.424861   0.366005   0.210222   0.098742   0.963334   0.054613   0.901831  12.862243
  0.440492   0.656118   0.765712   0.530397   0.315940   0.595610   0.337106   0.090980   0.697819   0.465357  16.318051
  0.727094   0.070509   0.324947   0.755656   0.283011   0.032545   0.536598   0.495304   0.623097   0.025826  10.053430
  0.891632   0.488700   0.075205   0.037441   0.290905   0.409493   0.496762   0.640503   0.726996   0.027653  14.935986
  0.548589   0.540048   0.135646   0.080589   0.645255   0.303647   0.839274   0.724411   0.290530   0.735617  14.937989
  0.163066   0.553241   0.416282   0.248842   0.492206   0.107397   0.986215   0.362673   0.116816   0.048726   7.498687
  0.860499   0.144880   0.235842   0.842026   0.282876   0.725614   0.572213   0.335434   0.914118   0.471004  13.533505
  0.195137   0.343368   0.242297   0.810297   0.783569   0.677685   0.986646   0.339704   0.729044   0.336369  14.692936
  0.431296   0.465614   0.613757   0.056869   0.760664   0.591254   0.176984   0.486113   0.309945   0.406977  10.476366
  0.354765   0.747075   0.310421   0.239146   0.700365   0.525683   0.046339   0.336635   0.487704   0.256362  12.008240
  0.100843   0.546960   0.393809   0.723687   0.268878   0.367992   0.314631   0.944889   0.075181   0.106618   9.983935
  0.988776   0.396901   0.601201   0.208946   0.909646   0.430028   0.385333   0.524343   0.092185   0.130999  14.899097
  0.277403   0.991826   0.669224   0.674030   0.351833   0.992268   0.854583   0.720687   0.863969   0.449591  15.821957
  0.100786   0.616873   0.533028   0.211614   0.568351   0.708218   0.837092   0.738097   0.371160   0.848194   8.176486
  0.461878   0.316426   0.913463   0.975169   0.182223   0.747087   0.268643   0.797371   0.160427   0.522830  18.652117
  0.022713   0.115227   0.855010   0.728323   0.645577   0.226227   0.017238   0.166030   0.780213   0.200278  13.632361
  0.856381   0.743215   0.137680   0.187838   0.984682   0.705723   0.717838   0.672437   0.565827   0.786009  18.430304
  0.253738   0.963536   0.786340   0.658520   0.154693   0.294269   0.197114   0.620697   0.254066   0.144482  14.175151
  0.900371   0.797012   0.005344   0.072571   0.326301   0.678685   0.617040   0.080145   0.309380   0.794129  15.395919
  0.160040   0.638202   0.123569   0.968339   0.839673   0.241769   0.716369   0.899422   0.551093   0.693695  20.040942
  0.082469   0.601827   0.627886   0.722020   0.324885   0.398895   0.928036   0.553737   0.103219   0.072997  12.579728
  0.967890   0.979396   0.159250   0.325339   0.177461   0.559330   0.593951   0.185432   0.373279   0.506433   7.659944
  0.599693   0.651959   0.746654   0.574171   0.377426   0.321637   0.866333   0.349540   0.592028   0.400637  17.812052
  0.440714   0.845366   0.346253   0.885921   0.594279   0.933955   0.290859   0.981819   0.909053   0.449060  21.379619
  0.378251   0.050584   0.456675   0.332695   0.781830   0.901181   0.110293   0.717646   0.496401   0.748610   8.891002
  0.807449   0.006631   0.701620   0.394947   0.548670   0.286019   0.340681   0.704143   0.029451   0.451155   8.122251
  0.631153   0.772596   0.546635   0.485658   0.614161   0.535098   0.973244   0.559566   0.116426   0.481995  17.506811
  0.905083   0.434950   0.972143   0.343976   0.607721   0.042458   0.795399   0.785049   0.169775   0.866521  21.433948
  0.507777   0.415637   0.917227   0.872662   0.431689   0.540120   0.340071   0.162632   0.148071   0.105197  20.710069
  0.112475   0.596038   0.580921   0.115227   0.835279   0.350358   0.134136   0.965541   0.949489   0.287671   8.059173
  0.489183   0.154266   0.396428   0.602973   0.798786   0.540016   0.479323   0.944103   0.769893   0.873048  10.755249
  0.485587   0.652848   0.339975   0.812762   0.722111   0.748633   0.451459   0.362612   0.822279   0.340754  20.629665
  0.000322   0.206922   0.595477   0.573527   0.278199   0.506288   0.120223   0.974849   0.681159   0.962569   7.385475
  0.556019   0.627880   0.848565   0.850572   0.517841   0.972667   0.379565   0.911708   0.506265   0.410705  23.020122
  0.246444   0.063817   0.243265   0.875712   0.394534   0.396611   0.431018   0.483133   0.214916   0.620550  12.572679
  0.525225   0.558261   0.400183   0.329141   0.173128   0.067806   0.305102   0.885042   0.621095   0.513029  12.127033
  0.535874   0.006138   0.699547   0.513631   0.159740   0.883782   0.750930   0.563446   0.810616   0.765543   5.474381
  0.076071   0.506519   0.093250   0.787748   0.167933   0.832294   0.016575   0.383069   0.854142   0.638966  11.976239
  0.324969   0.072875   0.078834   0.084075   0.052171   0.059543   0.112556   0.933495   0.010845   0.930103   5.175185
  0.731389   0.962755   0.681388   0.069164   0.287857   0.798739   0.962261   0.986472   0.092310   0.854889  10.457670
  0.913450   0.601373   0.617005   0.389751   0.861314   0.233006   0.744856   0.794374   0.745288   0.180087  17.649227
  0.615929   0.690568   0.508680   0.776574   0.915423   0.495389   0.811197   0.139787   0.288942   0.234645  23.350469
  0.129427   0.781123   0.581651   0.372309   0.549510   0.022497   0.868968   0.654609   0.982476   0.742554   9.645855
  0.623657   0.429426   0.653682   0.139468   0.626775   0.604522   0.991312   0.315355   0.387092   0.345141  12.239868
  0.473330   0.317590   0.164819   0.260542   0.240008   0.862489   0.189884   0.378161   0.865982   0.512269  10.773271
  0.356557   0.070258   0.152994   0.035905   0.826703   0.854944   0.328923   0.577554   0.390926   0.490838   8.557826
  0.038594   0.303800   0.403308   0.431640   0.617475   0.813911   0.546612   0.709671   0.206616   0.389063   8.233025
  0.784134   0.968918   0.891038   0.442963   0.815987   0.049073   0.832784   0.832319   0.666278   0.251901  17.142310
  0.094298   0.742188   0.246844   0.179689   0.422542   0.176445   0.211758   0.117120   0.675804   0.524252   8.102863
  0.374563   0.953770   0.427248   0.705380   0.064957   0.532329   0.053559   0.805749   0.759389   0.023632  16.876085
  0.501144   0.847635   0.438407   0.375637   0.336283   0.855550   0.328528   0.972746   0.237719   0.024071  14.418977
  0.468941   0.318981   0.685203   0.724255   0.565808   0.663502   0.306056   0.648120   0.449625   0.281388  13.723784
  0.136993   0.294876   0.883681   0.886733   0.383487   0.734793   0.938990   0.867469   0.268865   0.471534  16.163645
  0.909346   0.674220   0.050302   0.473398   0.953567   0.439525   0.366726   0.005935   0.397463   0.155548  22.865543
  0.231838   0.949449   0.668053   0.600996   0.035354   0.445655   0.991976   0.222268   0.443693   0.785371  13.454497
  0.389436   0.944319   0.013407   0.150292   0.621768   0.366525   0.052890   0.444667   0.613312   0.605205  19.239873
  0.954465   0.341045   0.829758   0.973551   0.462768   0.912367   0.622363   0.321816   0.813466   0.435660  20.341108
  0.673045   0.079035   0.057440   0.761800   0.313751   0.951282   0.352872   0.238649   0.055720   0.027082  16.467111
  0.754205   0.201627   0.416738   0.176705   0.880537   0.878385   0.865496   0.451393   0.572973   0.880514  12.012473
  0.721781   0.143426   0.012243   0.031696   0.644153   0.813172   0.507620   0.772084   0.969295   0.527815  11.733216
  0.841013   0.797899   0.242469   0.194445   0.631011   0.294018   0.811384   0.967489   0.795824   0.276628  13.673916
  0.886859   0.413433   0.600090   0.197714   0.697526   0.386426   0.644622   0.116476   0.093171   0.323047  14.588224
  0.785822   0.538688   0.112448   0.554551   0.582245   0.961269   0.012835   0.875669   0.923939   0.048767  20.305876
  0.653419   0.899136   0.360048   0.540254   0.262165   0.495993   0.233873   0.764774   0.610099   0.805930  16.121414
  0.540418   0.432523   0.118231   0.837823   0.561365   0.192345   0.740026   0.826185   0.020469   0.779198  20.371891
  0.977344   0.359725   0.573959   0.353053   0.387091   0.747523   0.773314   0.011353   0.664258   0.750441  11.310019
  0.212275   0.409173   0.889869   0.643960   0.908097   0.442383   0.421092   0.368517   0.737798   0.097835  14.842626
  0.025084   0.359607   0.220139   0.528018   0.798796   0.672986   0.717643   0.069463   0.452650   0.881541  10.576322
  0.684655   0.301138   0.460274   0.327421   0.816363   0.924755   0.324102   0.830383   0.613370   0.817331  13.437647
  0.116276   0.244156   0.352953   0.982104   0.281714   0.918123   0.739574   0.714090   0.290419   0.654565  13.543036
  0.645891   0.407060   0.626491   0.544109   0.933661   0.108983   0.220406   0.304967   0.685997   0.464567  17.570790
  0.876919   0.086454   0.647248   0.803518   0.412517   0.446464   0.956567   0.028190   0.664733   0.540300  13.435360
  0.784182   0.028739   0.393045   0.471061   0.708434   0.736584   0.422613   0.942020   0.523918   0.610977   8.673676
  0.037672   0.673011   0.156209   0.237710   0.043241   0.766806   0.768760   0.714067   0.124838   0.410102   5.250471
  0.815352   0.186938   0.251501   0.476307   0.214876   0.569296   0.212557   0.044126   0.573281   0.998878  13.282185
  0.957299   0.456750   0.609491   0.470517   0.651858   0.567084   0.435254   0.409197   0.907676   0.756972  19.047139
  0.640893   0.878355   0.688032   0.024894   0.642655   0.506998   0.265427   0.368880   0.271830   0.399425  14.286090
  0.815572   0.109697   0.825594   0.596482   0.121287   0.857246   0.466130   0.517074   0.468959   0.473873  11.006264
  0.282271   0.737153   0.417270   0.709594   0.315778   0.979201   0.235797   0.530853   0.627479   0.420084  14.575559
  0.502962   0.855623   0.028225   0.184808   0.668999   0.787248   0.326497   0.228720   0.578845   0.739681  20.610201
  0.304835   0.809132   0.415884   0.491095   0.000331   0.624384   0.199612   0.484161   0.935087   0.105433  12.304751
  0.536160   0.154524   0.041001   0.473539   0.529229   0.713507   0.836568   0.669274   0.349370   0.235999  13.356606
  0.230818   0.335134   0.873301   0.522535   0.375091   0.225512   0.143277   0.747097   0.997114   0.144887  10.793519
  0.849032   0.546150   0.488129   0.434507   0.588440   0.838105   0.008229   0.456610   0.487560   0.434670  16.961815
  0.945783   0.972467   0.689647   0.317001   0.872003   0.667953   0.156781   0.304711   0.624996   0.814370  10.646888
  0.047833   0.538901   0.250803   0.757221   0.492091   0.839804   0.883721   0.405243   0.213638   0.056185  12.220998
  0.326518   0.759141   0.132472   0.494182   0.645295   0.327586   0.422398   0.993387   0.327934   0.436220  18.757550
  0.677526   0.353283   0.519857   0.199306   0.776861   0.354366   0.236049   0.648788   0.648006   0.003278  13.197626
  0.260763   0.345412   0.713974   0.913632   0.198477   0.782279   0.493791   0.633377   0.944457   0.142569  14.677981
  0.222807   0.095668   0.844790   0.744256   0.337398   0.943929   0.753383   0.088071   0.053699   0.121835  13.570016
  0.890273   0.580627   0.269422   0.667154   0.187768   0.068970   0.732440   0.230913   0.539452   0.072171  18.755045
  0.962953   0.548519   0.607604   0.594174   0.010258   0.321153   0.561181   0.799479   0.122745   0.032882  17.086175
  0.288617   0.450564   0.605146   0.161587   0.128467   0.881488   0.109133   0.220946   0.175552   0.819129   5.353670
  0.413848   0.217282   0.346952   0.205855   0.250118   0.063574   0.635979   0.859477   0.515394   0.014731   6.791841
  0.883743   0.611462   0.940918   0.375837   0.157575   0.120808   0.887805   0.964698   0.172594   0.984207  19.093135
  0.923579   0.572035   0.323935   0.352955   0.784451   0.867099   0.833685   0.956207   0.100423   0.493490  18.198711
  0.752710   0.361659   0.696749   0.322271   0.651444   0.069814   0.987370   0.553159   0.192530   0.055367  15.468835
  0.039725   0.563578   0.655436   0.565183   0.762758   0.544766   0.892978   0.167922   0.802739   0.122982  10.176607
  0.452150   0.830205   0.968054   0.782632   0.361527   0.168732   0.064225   0.398306   0.929549   0.563920  24.532181
  0.536974   0.478995   0.244210   0.257337   0.265056   0.477922   0.880790   0.390510   0.641257   0.701726  12.817351
  0.302861   0.444092   0.295857   0.522424   0.814285   0.915249   0.573947   0.118235   0.346286   0.526154  15.365366
  0.482989   0.030816   0.607028   0.416697   0.101737   0.071633   0.122099   0.092673   0.435533   0.284974   3.541101
  0.020615   0.361670   0.070125   0.415256   0.023072   0.804944   0.255271   0.840570   0.276905   0.587503  10.190207
  0.428408   0.246775   0.542960   0.866674   0.623019   0.954688   0.700175   0.367356   0.773907   0.803921  14.496007
  0.277605   0.529581   0.104551   0.229924   0.080324   0.462992   0.632739   0.260416   0.816438   0.037345  11.299476
  0.733651   0.243745   0.393505   0.867811   0.761104   0.196718   0.126129   0.631808   0.168889   0.302028  18.587725
  0.190115   0.333996   0.590007   0.248041   0.937645   0.197219   0.256518   0.594803   0.233183   0.957187  10.679940
  0.190717   0.329792   0.424545   0.154108   0.751798   0.690980   0.758049   0.806215   0.877317   0.540024   9.331176
  0.857870   0.474188   0.771632   0.388831   0.639382   0.125431   0.488661   0.974960   0.177078   0.203524  17.292438
  0.462373   0.082390   0.607197   0.433349   0.924710   0.071058   0.000224   0.372101   0.633285   0.206493  10.189398
  0.929154   0.687428   0.300911   0.120215   0.452037   0.796540   0.704693   0.810952   0.711840   0.708849  12.283346
  0.444215   0.098682   0.790459   0.904478   0.612300   0.093198   0.231872   0.376766   0.531127   0.300052  16.117318
  0.733169   0.298929   0.289363   0.131640   0.727385   0.835367   0.807698   0.250082   0.172315   0.710281  13.842039
  0.456752   0.005292   0.943101   0.463274   0.607924   0.323261   0.802514   0.208790   0.503732   0.421987  11.583405
  0.807246   0.259049   0.634326   0.534115   0.951405   0.595092   0.949168   0.031184   0.040857   0.985015  15.501638
  0.195253   0.050526   0.795593   0.979471   0.701645   0.218204   0.287559   0.822202   0.268239   0.734804  15.534724
  0.651391   0.362171   0.200089   0.236709   0.264160   0.099199   0.316693   0.811292   0.947674   0.985245  12.683075
  0.604298   0.180910   0.834900   0.334132   0.639984   0.286773   0.522866   0.033166   0.256644   0.202514  11.076569
  0.266296   0.717665   0.919022   0.126327   0.787502   0.696322   0.783129   0.409358   0.529989   0.922475  12.589189
  0.302011   0.926862   0.195839   0.805500   0.391882   0.952529   0.731013   0.553108   0.913144   0.432558  20.363098
  0.473304   0.263064   0.827572   0.748840   0.367997   0.836798   0.115232   0.373617   0.233469   0.352083  15.542775
  0.855700   0.688909   0.552219   0.884722   0.858082   0.024582   0.314652   0.555974   0.823014   0.987159  22.433847
  0.175987   0.173068   0.470934   0.354700   0.831721   0.208798   0.311767   0.834844   0.206779   0.653729   9.060217
  0.106134   0.126181   0.639342   0.689755   0.134712   0.307371   0.623837   0.804868   0.439597   0.423450   9.624916
  0.602838   0.425192   0.997893   0.430969   0.555576   0.144774   0.481982   0.757153   0.226237   0.991698  18.445503
  0.851965   0.303057   0.536474   0.826410   0.134271   0.850560   0.204353   0.684581   0.696485   0.557104  16.406276
  0.169245   0.533893   0.623791   0.194205   0.086553   0.725569   0.484844   0.441188   0.092433   0.871476   3.303504
  0.538779   0.047647   0.303770   0.819924   0.778352   0.653588   0.703049   0.901591   0.531226   0.523293  12.206206
  0.914266   0.559690   0.964760   0.964951   0.685851   0.369864   0.327814   0.471434   0.164318   0.284824  27.121061
  0.149039   0.617438   0.002642   0.108606   0.106291   0.296663   0.743862   0.121885   0.304904   0.131653   9.294271
  0.503897   0.938299   0.040312   0.884626   0.039047   0.900766   0.070961   0.230055   0.638632   0.655381  23.529028
  0.259697   0.252741   0.531935   0.053022   0.492602   0.970915   0.694671   0.419497   0.278688   0.778509   6.316742
  0.547357   0.457035   0.504063   0.069380   0.956490   0.129168   0.698060   0.624084   0.843687   0.360255  12.024170
  0.223483   0.527711   0.084315   0.469831   0.733407   0.725221   0.320310   0.104939   0.703968   0.790018  17.530732
  0.446604   0.831671   0.893833   0.023026   0.689874   0.885138   0.100889   0.790946   0.196403   0.510323  15.634827
  0.637918   0.581556   0.368103   0.848825   0.048225   0.435621   0.861012   0.292762   0.696944   0.523928  18.199558
  0.191614   0.806726   0.392530   0.952454   0.511451   0.163924   0.976247   0.259211   0.570122   0.922924  16.708269
  0.692826   0.329126   0.049361   0.654868   0.048356   0.035519   0.088268   0.451245   0.901537   0.855557  16.579624
  0.425165   0.515582   0.760201   0.543976   0.441572   0.632266   0.057296   0.347144   0.638114   0.815350  14.950066
  0.632652   0.610471   0.147351   0.953355   0.446731   0.920825   0.371500   0.154765   0.996265   0.815157  24.123992
  0.730667   0.994081   0.735313   0.767812   0.468305   0.163580   0.691653   0.481022   0.293812   0.686037  17.900039
  0.434152   0.943021   0.363560   0.028464   0.726488   0.163900   0.739174   0.330699   0.371221   0.129202  13.871534
  0.445288   0.242229   0.309768   0.380508   0.279585   0.337151   0.338213   0.608364   0.503711   0.132555   7.848490
  0.882982   0.087902   0.540308   0.687907   0.146654   0.233690   0.336909   0.457719   0.790549   0.247238  11.655685
  0.367945   0.073356   0.857363   0.991336   0.423889   0.946842   0.083026   0.968125   0.922485   0.981500  16.360097
  0.534555   0.033519   0.629529   0.566033   0.343207   0.326602   0.572820   0.431157   0.563834   0.108777   9.572995
  0.517918   0.178549   0.139349   0.848763   0.929683   0.518918   0.771595   0.160572   0.292269   0.075102  18.843445
  0.564957   0.234865   0.705615   0.949058   0.382424   0.163711   0.596818   0.163654   0.676556   0.421319  16.558995
  0.604684   0.366425   0.723426   0.886891   0.746883   0.636448   0.820814   0.733980   0.059167   0.372842  19.926636
  0.257024   0.026135   0.678312   0.451854   0.440793   0.204556   0.585739   0.435572   0.475299   0.580951   7.031021
  0.093220   0.814254   0.333973   0.049293   0.925346   0.509331   0.208303   0.373440   0.769970   0.683605   8.946522
  0.824679   0.047066   0.452462   0.275159   0.321919   0.666320   0.600148   0.049719   0.867635   0.571054   5.331439
  0.691407   0.386216   0.101506   0.478944   0.215907   0.714366   0.540242   0.238984   0.660645   0.344862  17.681403
  0.455366   0.290027   0.340948   0.765214   0.775710   0.519352   0.541356   0.978701   0.579611   0.222517  15.615634
  0.747305   0.637986   0.598275   0.828013   0.768726   0.358860   0.470865   0.055918   0.415591   0.510099  23.590769
